ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2009,464.395,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2009,142.197,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2009,77.62,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2009,244.578,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2009,2452.925,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2009,2179.119,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2009,39.628,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2009,234.178,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2009,2031.162,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2009,1923.934,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2009,21.467,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2009,85.761,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_URB,Area type: Urban,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2009,421.763,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_URB,Area type: Urban,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2009,255.185,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_URB,Area type: Urban,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2009,18.161,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_URB,Area type: Urban,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2009,148.416,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_NAT,Area type: National,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,4650.26,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_NAT,Area type: National,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,3807.148,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_NAT,Area type: National,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,223.454,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_NAT,Area type: National,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,619.658,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,3758.144,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,3385.067,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,133.886,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,239.192,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_URB,Area type: Urban,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,892.116,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_URB,Area type: Urban,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,422.082,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_URB,Area type: Urban,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,89.568,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_URB,Area type: Urban,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,380.466,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_NAT,Area type: National,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,2262.379,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_NAT,Area type: National,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,1665.975,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_NAT,Area type: National,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,189.971,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_NAT,Area type: National,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,406.433,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,1796.853,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,1513.555,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,116.498,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,166.8,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,465.526,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,152.42,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,73.473,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,239.633,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,2387.881,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,2141.173,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,33.483,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,213.225,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,1961.292,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,1871.512,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,17.388,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,72.392,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_URB,Area type: Urban,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2008,426.59,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_URB,Area type: Urban,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2008,269.661,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_URB,Area type: Urban,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2008,16.095,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_URB,Area type: Urban,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2008,140.833,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_NAT,Area type: National,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2007,4522.903,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_NAT,Area type: National,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2007,3757.983,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_NAT,Area type: National,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2007,197.748,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_NAT,Area type: National,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2007,567.172,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2007,3630.685,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2007,3312.93,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2007,114.362,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2007,203.393,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_URB,Area type: Urban,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2007,892.219,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_URB,Area type: Urban,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2007,445.053,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_URB,Area type: Urban,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2007,83.386,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_T,Sex: Total,GEO_COV_URB,Area type: Urban,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2007,363.78,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_NAT,Area type: National,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2007,2201.587,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_NAT,Area type: National,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2007,1659.168,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_NAT,Area type: National,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2007,168.93,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_NAT,Area type: National,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2007,373.49,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2007,1737.635,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2007,1495.464,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2007,99.97,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_RUR,Area type: Rural,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2007,142.201,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2007,463.952,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2007,163.704,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2007,68.96,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_M,Sex: Male,GEO_COV_URB,Area type: Urban,ECO_SECTOR_SER,Economic activity (Broad sector): Services,2007,231.289,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_TOTAL,Economic activity (Broad sector): Total,2007,2321.316,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_AGR,Economic activity (Broad sector): Agriculture,2007,2098.815,,,,,,,,
RWA,Rwanda,XA:2112,ILO - Modelled Estimates,EMP_2EMP_SEX_GEO_ECO_NB,"Employment by sex, rural / urban areas and economic activity -- ILO modelled estimates, Nov. 2020 (thousands)",SEX_F,Sex: Female,GEO_COV_NAT,Area type: National,ECO_SECTOR_IND,Economic activity (Broad sector): Industry,2007,28.818,,,,,,,,
